,id,season,seasonType,week,startDate,homeTeamId,homeTeam,homeConference,homeClassification,homeScore,awayTeamId,awayTeam,awayConference,awayClassification,awayScore,provider,spread,formattedSpread,spreadOpen,overUnder,overUnderOpen,homeMoneyline,awayMoneyline,0
475,401767223,2025,regular,1,2025-08-30T20:30:00.000Z,2634,Tennessee State,Big South-OVC,fcs,24.0,2448,North Carolina A&T,CAA,fcs,21.0,ESPN Bet,-6.5,Tennessee State -6.5,,50.5,,,,
476,401767327,2025,regular,1,2025-08-28T23:00:00.000Z,2450,Norfolk State,MEAC,fcs,7.0,119,Towson,CAA,fcs,27.0,ESPN Bet,8.5,Towson -8.5,,49.5,,,,
477,401767454,2025,regular,1,2025-08-30T21:30:00.000Z,2193,East Tennessee State,Southern,fcs,45.0,93,Murray State,MVFC,fcs,17.0,ESPN Bet,-31.0,East Tennessee State -31,,54.5,,,,
478,401767425,2025,regular,1,2025-08-30T21:00:00.000Z,2400,Mississippi Valley State,SWAC,fcs,29.0,2582,Southern,SWAC,fcs,34.0,ESPN Bet,12.5,Southern -12.5,,49.5,,,,
479,401767298,2025,regular,1,2025-08-28T23:30:00.000Z,2535,Samford,Southern,fcs,3.0,2698,West Georgia,UAC,fcs,34.0,ESPN Bet,-6.5,Samford -6.5,,55.5,,,,
480,401752854,2025,regular,5,2025-09-27T23:30:00.000Z,213,Penn State,Big Ten,fbs,,2483,Oregon,Big Ten,fbs,,ESPN Bet,-3.5,Penn State -3.5,-6.5,52.5,52.5,-175.0,150.0,
481,401752854,2025,regular,5,2025-09-27T23:30:00.000Z,213,Penn State,Big Ten,fbs,,2483,Oregon,Big Ten,fbs,,DraftKings,-3.5,Penn State -3.5,-5.5,52.5,52.5,-175.0,145.0,
482,401752854,2025,regular,5,2025-09-27T23:30:00.000Z,213,Penn State,Big Ten,fbs,,2483,Oregon,Big Ten,fbs,,Bovada,-3.5,Penn State -3.5,-3.5,52.5,52.5,-160.0,135.0,
483,401767369,2025,regular,1,2025-08-29T00:00:00.000Z,2466,Northwestern State,Southland,fcs,20.0,2016,Alcorn State,SWAC,fcs,10.0,ESPN Bet,10.5,Alcorn State -10.5,,49.5,,,,
484,401767572,2025,regular,1,2025-08-30T22:00:00.000Z,2382,Mercer,Southern,fcs,10.0,2506,Presbyterian,Pioneer,fcs,15.0,ESPN Bet,-22.5,Mercer -22.5,,51.5,,,,
485,401767265,2025,regular,1,2025-08-30T22:00:00.000Z,2428,North Carolina Central,MEAC,fcs,10.0,160,New Hampshire,CAA,fcs,27.0,ESPN Bet,-4.5,North Carolina Central -4.5,,50.5,,,,
486,401767415,2025,regular,1,2025-08-30T22:00:00.000Z,2569,South Carolina State,MEAC,fcs,16.0,2747,Wofford,Southern,fcs,15.0,ESPN Bet,-9.5,South Carolina State -9.5,,49.5,,,,
487,401752726,2025,regular,6,2025-10-04T19:30:00.000Z,333,Alabama,SEC,fbs,,238,Vanderbilt,SEC,fbs,,ESPN Bet,-24.0,Alabama -24,-22.5,51.5,51.5,-2000.0,1000.0,
488,401752726,2025,regular,6,2025-10-04T19:30:00.000Z,333,Alabama,SEC,fbs,,238,Vanderbilt,SEC,fbs,,DraftKings,-13.5,Alabama -13.5,-13.5,,,,,
489,401767059,2025,regular,1,2025-08-30T23:00:00.000Z,2916,Incarnate Word,Southland,fcs,31.0,331,Eastern Washington,Big Sky,fcs,21.0,ESPN Bet,-10.0,Incarnate Word -10,,57.5,,,,
490,401767201,2025,regular,1,2025-08-30T22:00:00.000Z,2717,Western Carolina,Southern,fcs,45.0,2241,Gardner-Webb,Big South-OVC,fcs,52.0,ESPN Bet,-6.5,Western Carolina -6.5,,57.5,,,,
491,401767130,2025,regular,1,2025-08-30T23:00:00.000Z,2571,South Dakota State,MVFC,fcs,20.0,16,Sacramento State,Big Sky,fcs,3.0,ESPN Bet,-11.5,South Dakota State -11.5,,57.5,,,,
492,401767070,2025,regular,1,2025-08-31T00:00:00.000Z,301,San Diego,Pioneer,fcs,17.0,13,Cal Poly,Big Sky,fcs,41.0,ESPN Bet,-1.5,San Diego -1.5,,49.5,,,,
493,401767431,2025,regular,1,2025-08-31T00:00:00.000Z,2640,Texas Southern,SWAC,fcs,21.0,2504,Prairie View A&M,SWAC,fcs,22.0,ESPN Bet,-1.5,Texas Southern -1.5,,47.5,,,,
494,401767156,2025,regular,1,2025-08-31T02:00:00.000Z,3101,Utah Tech,UAC,fcs,24.0,302,UC Davis,Big Sky,fcs,31.0,ESPN Bet,18.5,UC Davis -18.5,,56.5,,,,
495,401760363,2025,regular,2,2025-09-06T01:00:00.000Z,68,Boise State,Mountain West,fbs,51.0,331,Eastern Washington,Big Sky,fcs,14.0,ESPN Bet,-33.5,Boise State -33.5,-29.0,60.5,55.5,-10000.0,2500.0,
496,401760363,2025,regular,2,2025-09-06T01:00:00.000Z,68,Boise State,Mountain West,fbs,51.0,331,Eastern Washington,Big Sky,fcs,14.0,Bovada,-33.0,Boise State -33.0,-29.5,59.5,56.5,-10000.0,1600.0,
497,401752817,2025,regular,2,2025-09-05T23:30:00.000Z,77,Northwestern,Big Ten,fbs,42.0,2710,Western Illinois,Big South-OVC,fcs,7.0,ESPN Bet,-30.5,Northwestern -30.5,-28.0,48.5,51.5,-50000.0,3500.0,
498,401752817,2025,regular,2,2025-09-05T23:30:00.000Z,77,Northwestern,Big Ten,fbs,42.0,2710,Western Illinois,Big South-OVC,fcs,7.0,Bovada,-31.5,Northwestern -31.5,-28.5,49.5,51.5,-10000.0,1600.0,
499,401752813,2025,regular,2,2025-09-06T16:00:00.000Z,135,Minnesota,Big Ten,fbs,66.0,2466,Northwestern State,Southland,fcs,0.0,Bovada,-43.0,Minnesota -43.0,-43.0,50.5,50.5,,,
500,401752813,2025,regular,2,2025-09-06T16:00:00.000Z,135,Minnesota,Big Ten,fbs,66.0,2466,Northwestern State,Southland,fcs,0.0,ESPN Bet,,,-43.5,51.5,50.5,,,
501,401762462,2025,regular,2,2025-09-06T18:00:00.000Z,218,Temple,American Athletic,fbs,55.0,47,Howard,MEAC,fcs,7.0,Bovada,-28.0,Temple -28.0,-27.5,47.0,46.5,,,
502,401762462,2025,regular,2,2025-09-06T18:00:00.000Z,218,Temple,American Athletic,fbs,55.0,47,Howard,MEAC,fcs,7.0,ESPN Bet,-27.5,Temple -27.5,-25.5,45.5,46.5,-10000.0,2500.0,
503,401752692,2025,regular,2,2025-09-06T19:30:00.000Z,2633,Tennessee,SEC,fbs,72.0,2193,East Tennessee State,Southern,fcs,17.0,Bovada,-39.5,Tennessee -39.5,-41.0,58.5,56.5,,,
504,401752692,2025,regular,2,2025-09-06T19:30:00.000Z,2633,Tennessee,SEC,fbs,72.0,2193,East Tennessee State,Southern,fcs,17.0,ESPN Bet,-40.5,Tennessee -40.5,-41.0,58.5,56.5,,,
505,401752685,2025,regular,2,2025-09-06T19:30:00.000Z,61,Georgia,SEC,fbs,28.0,2046,Austin Peay,UAC,fcs,6.0,Bovada,-47.0,Georgia -47.0,-48.0,55.5,55.5,,,
506,401752685,2025,regular,2,2025-09-06T19:30:00.000Z,61,Georgia,SEC,fbs,28.0,2046,Austin Peay,UAC,fcs,6.0,ESPN Bet,-46.5,Georgia -46.5,-48.5,56.5,55.5,,,
507,401762459,2025,regular,2,2025-09-06T22:00:00.000Z,151,East Carolina,American Athletic,fbs,56.0,2097,Campbell,CAA,fcs,3.0,Bovada,-30.0,East Carolina -30.0,-29.5,56.0,52.5,,,
508,401762459,2025,regular,2,2025-09-06T22:00:00.000Z,151,East Carolina,American Athletic,fbs,56.0,2097,Campbell,CAA,fcs,3.0,ESPN Bet,-30.5,East Carolina -30.5,-30.0,55.5,52.5,-7500.0,2000.0,
509,401760367,2025,regular,2,2025-09-06T20:00:00.000Z,2751,Wyoming,Mountain West,fbs,31.0,2460,Northern Iowa,MVFC,fcs,7.0,Bovada,-14.0,Wyoming -14.0,-13.5,47.5,47.5,-575.0,400.0,
510,401760367,2025,regular,2,2025-09-06T20:00:00.000Z,2751,Wyoming,Mountain West,fbs,31.0,2460,Northern Iowa,MVFC,fcs,7.0,ESPN Bet,-13.5,Wyoming -13.5,-13.5,45.5,47.5,-800.0,500.0,
511,401760366,2025,regular,2,2025-09-06T19:00:00.000Z,167,New Mexico,Mountain West,fbs,32.0,304,Idaho State,Big Sky,fcs,22.0,Bovada,-17.5,New Mexico -17.5,-15.5,60.0,63.5,-900.0,575.0,
512,401760366,2025,regular,2,2025-09-06T19:00:00.000Z,167,New Mexico,Mountain West,fbs,32.0,304,Idaho State,Big Sky,fcs,22.0,ESPN Bet,-17.5,New Mexico -17.5,-17.0,60.5,63.5,-900.0,550.0,
513,401762794,2025,regular,2,2025-09-06T19:30:00.000Z,2084,Buffalo,Mid-American,fbs,45.0,2598,St. Francis (PA),NEC,fcs,6.0,Bovada,-37.0,Buffalo -37.0,-35.5,48.0,49.5,,,
514,401762794,2025,regular,2,2025-09-06T19:30:00.000Z,2084,Buffalo,Mid-American,fbs,45.0,2598,St. Francis (PA),NEC,fcs,6.0,ESPN Bet,-37.5,Buffalo -37.5,-36.5,48.5,49.5,,,
515,401761602,2025,regular,2,2025-09-06T21:00:00.000Z,2572,Southern Miss,Sun Belt,fbs,38.0,2296,Jackson State,SWAC,fcs,20.0,Bovada,-13.5,Southern Miss -13.5,-14.0,53.0,52.5,-600.0,425.0,
516,401761602,2025,regular,2,2025-09-06T21:00:00.000Z,2572,Southern Miss,Sun Belt,fbs,38.0,2296,Jackson State,SWAC,fcs,20.0,ESPN Bet,-13.5,Southern Miss -13.5,-15.5,52.5,52.5,-650.0,425.0,
517,401761599,2025,regular,2,2025-09-06T22:00:00.000Z,295,Old Dominion,Sun Belt,fbs,54.0,2428,North Carolina Central,MEAC,fcs,6.0,Bovada,-22.0,Old Dominion -22.0,-20.0,50.5,50.5,-1400.0,750.0,
518,401761599,2025,regular,2,2025-09-06T22:00:00.000Z,295,Old Dominion,Sun Belt,fbs,54.0,2428,North Carolina Central,MEAC,fcs,6.0,ESPN Bet,-21.5,Old Dominion -21.5,-20.0,48.5,50.5,-2500.0,1100.0,
519,401762460,2025,regular,2,2025-09-06T22:00:00.000Z,2226,Florida Atlantic,American Athletic,fbs,56.0,50,Florida A&M,SWAC,fcs,14.0,Bovada,-21.0,Florida Atlantic -21.0,-20.0,51.0,46.5,-1400.0,750.0,
520,401762460,2025,regular,2,2025-09-06T22:00:00.000Z,2226,Florida Atlantic,American Athletic,fbs,56.0,50,Florida A&M,SWAC,fcs,14.0,ESPN Bet,-21.5,Florida Atlantic -21.5,-21.5,50.5,45.5,-2000.0,1000.0,
521,401756887,2025,regular,2,2025-09-06T22:00:00.000Z,254,Utah,Big 12,fbs,63.0,13,Cal Poly,Big Sky,fcs,9.0,Bovada,-42.5,Utah -42.5,-41.5,53.5,52.0,,,
522,401756887,2025,regular,2,2025-09-06T22:00:00.000Z,254,Utah,Big 12,fbs,63.0,13,Cal Poly,Big Sky,fcs,9.0,ESPN Bet,-42.5,Utah -42.5,-42.0,52.5,51.5,,,
523,401757231,2025,regular,2,2025-09-07T01:00:00.000Z,2638,UTEP,Conference USA,fbs,42.0,2630,UT Martin,Big South-OVC,fcs,17.0,Bovada,-7.5,UTEP -7.5,-6.5,49.5,51.5,-230.0,190.0,
524,401757231,2025,regular,2,2025-09-07T01:00:00.000Z,2638,UTEP,Conference USA,fbs,42.0,2630,UT Martin,Big South-OVC,fcs,17.0,ESPN Bet,-7.5,UTEP -7.5,-6.5,49.5,51.5,-300.0,250.0,
525,401761597,2025,regular,2,2025-09-06T23:30:00.000Z,324,Coastal Carolina,Sun Belt,fbs,13.0,2127,Charleston Southern,Big South-OVC,fcs,0.0,Bovada,-28.5,Coastal Carolina -28.5,-28.5,49.0,49.5,,,
526,401761597,2025,regular,2,2025-09-06T23:30:00.000Z,324,Coastal Carolina,Sun Belt,fbs,13.0,2127,Charleston Southern,Big South-OVC,fcs,0.0,ESPN Bet,-27.5,Coastal Carolina -27.5,-28.5,48.5,49.5,-10000.0,2500.0,
527,401761600,2025,regular,2,2025-09-07T00:00:00.000Z,309,Louisiana,Sun Belt,fbs,34.0,2377,McNeese,Southland,fcs,10.0,Bovada,-19.0,Louisiana -19.0,-20.5,50.0,52.5,-1500.0,775.0,
528,401761600,2025,regular,2,2025-09-07T00:00:00.000Z,309,Louisiana,Sun Belt,fbs,34.0,2377,McNeese,Southland,fcs,10.0,ESPN Bet,-19.5,Louisiana -19.5,-20.0,49.5,51.5,-1600.0,800.0,
529,401752819,2025,regular,2,2025-09-06T23:30:00.000Z,2509,Purdue,Big Ten,fbs,34.0,79,Southern Illinois,MVFC,fcs,17.0,Bovada,-19.5,Purdue -19.5,-20.0,52.0,51.5,-1400.0,750.0,
530,401752819,2025,regular,2,2025-09-06T23:30:00.000Z,2509,Purdue,Big Ten,fbs,34.0,79,Southern Illinois,MVFC,fcs,17.0,ESPN Bet,-22.5,Purdue -22.5,-19.5,52.5,51.5,-1400.0,750.0,
531,401754620,2025,regular,2,2025-09-06T18:00:00.000Z,154,Wake Forest,ACC,fbs,42.0,2717,Western Carolina,Southern,fcs,10.0,Bovada,-17.5,Wake Forest -17.5,-20.0,60.5,61.5,-1400.0,750.0,
532,401754620,2025,regular,2,2025-09-06T18:00:00.000Z,154,Wake Forest,ACC,fbs,42.0,2717,Western Carolina,Southern,fcs,10.0,ESPN Bet,-17.5,Wake Forest -17.5,-20.5,59.5,61.5,-1000.0,600.0,
533,401752815,2025,regular,2,2025-09-06T19:30:00.000Z,194,Ohio State,Big Ten,fbs,70.0,2755,Grambling,SWAC,fcs,0.0,Bovada,-55.5,Ohio State -55.5,-55.5,62.5,62.5,,,
534,401752815,2025,regular,2,2025-09-06T19:30:00.000Z,194,Ohio State,Big Ten,fbs,70.0,2755,Grambling,SWAC,fcs,0.0,ESPN Bet,-51.5,Ohio State -51.5,-55.5,64.5,62.5,,,
535,401761596,2025,regular,2,2025-09-06T19:30:00.000Z,2026,App State,Sun Belt,fbs,20.0,2815,Lindenwood,Big South-OVC,fcs,13.0,Bovada,-31.5,App State -31.5,-31.0,56.0,53.0,,,
536,401761596,2025,regular,2,2025-09-06T19:30:00.000Z,2026,App State,Sun Belt,fbs,20.0,2815,Lindenwood,Big South-OVC,fcs,13.0,ESPN Bet,-29.5,App State -29.5,-31.5,54.5,52.5,,,
537,401754622,2025,regular,2,2025-09-06T19:30:00.000Z,59,Georgia Tech,ACC,fbs,59.0,2241,Gardner-Webb,Big South-OVC,fcs,12.0,Bovada,-37.5,Georgia Tech -37.5,-37.5,60.5,58.5,,,
538,401754622,2025,regular,2,2025-09-06T19:30:00.000Z,59,Georgia Tech,ACC,fbs,59.0,2241,Gardner-Webb,Big South-OVC,fcs,12.0,ESPN Bet,-37.5,Georgia Tech -37.5,-37.5,58.5,58.5,,,
539,401754530,2025,regular,2,2025-09-06T22:00:00.000Z,25,California,ACC,fbs,35.0,2640,Texas Southern,SWAC,fcs,3.0,Bovada,-44.5,California -44.5,-45.0,54.5,54.0,,,
540,401754530,2025,regular,2,2025-09-06T22:00:00.000Z,25,California,ACC,fbs,35.0,2640,Texas Southern,SWAC,fcs,3.0,ESPN Bet,-44.5,California -44.5,-45.0,54.5,53.5,,,
541,401762795,2025,regular,2,2025-09-06T23:00:00.000Z,2199,Eastern Michigan,Mid-American,fbs,23.0,2341,Long Island University,NEC,fcs,28.0,Bovada,-22.5,Eastern Michigan -22.5,-22.5,54.5,54.5,-2000.0,950.0,
542,401762795,2025,regular,2,2025-09-06T23:00:00.000Z,2199,Eastern Michigan,Mid-American,fbs,23.0,2341,Long Island University,NEC,fcs,28.0,ESPN Bet,-21.5,Eastern Michigan -21.5,-23.5,53.5,54.5,-2000.0,1000.0,
543,401752836,2025,regular,3,2025-09-12T22:30:00.000Z,84,Indiana,Big Ten,fbs,73.0,282,Indiana State,MVFC,fcs,0.0,Bovada,-47.5,Indiana -47.5,-48.5,60.0,59.5,,,
544,401752836,2025,regular,3,2025-09-12T22:30:00.000Z,84,Indiana,Big Ten,fbs,73.0,282,Indiana State,MVFC,fcs,0.0,ESPN Bet,,,-48.5,60.5,59.5,,,
545,401752836,2025,regular,3,2025-09-12T22:30:00.000Z,84,Indiana,Big Ten,fbs,73.0,282,Indiana State,MVFC,fcs,0.0,DraftKings,-47.5,Indiana -47.5,,60.5,59.5,,,
546,401756879,2025,regular,2,2025-09-07T02:00:00.000Z,12,Arizona,Big 12,fbs,48.0,2692,Weber State,Big Sky,fcs,3.0,Bovada,-31.5,Arizona -31.5,-31.5,56.5,56.5,,,
547,401756879,2025,regular,2,2025-09-07T02:00:00.000Z,12,Arizona,Big 12,fbs,48.0,2692,Weber State,Big Sky,fcs,3.0,ESPN Bet,-31.5,Arizona -31.5,-31.5,56.5,56.5,-10000.0,2500.0,
548,401760365,2025,regular,2,2025-09-06T21:00:00.000Z,2440,Nevada,Mountain West,fbs,20.0,16,Sacramento State,Big Sky,fcs,17.0,Bovada,-8.0,Nevada -8.0,-7.5,56.0,54.5,-285.0,235.0,
549,401760365,2025,regular,2,2025-09-06T21:00:00.000Z,2440,Nevada,Mountain West,fbs,20.0,16,Sacramento State,Big Sky,fcs,17.0,ESPN Bet,-9.5,Nevada -9.5,-7.5,55.5,54.5,-270.0,220.0,
550,401756893,2025,regular,3,2025-09-12T23:30:00.000Z,248,Houston,Big 12,fbs,36.0,38,Colorado,Big 12,fbs,20.0,DraftKings,-4.0,Houston -4,,45.5,,-192.0,160.0,
551,401756893,2025,regular,3,2025-09-12T23:30:00.000Z,248,Houston,Big 12,fbs,36.0,38,Colorado,Big 12,fbs,20.0,ESPN Bet,-3.5,Houston -3.5,-3.5,45.5,43.5,-190.0,160.0,
552,401756893,2025,regular,3,2025-09-12T23:30:00.000Z,248,Houston,Big 12,fbs,36.0,38,Colorado,Big 12,fbs,20.0,Bovada,-4.0,Houston -4.0,-4.5,45.0,43.5,-185.0,160.0,
553,401756888,2025,regular,3,2025-09-13T01:00:00.000Z,12,Arizona,Big 12,fbs,23.0,2306,Kansas State,Big 12,fbs,17.0,DraftKings,1.5,Kansas State -1.5,,55.5,,-102.0,-118.0,
554,401756888,2025,regular,3,2025-09-13T01:00:00.000Z,12,Arizona,Big 12,fbs,23.0,2306,Kansas State,Big 12,fbs,17.0,ESPN Bet,1.5,Kansas State -1.5,1.5,56.5,54.5,105.0,-120.0,
555,401756888,2025,regular,3,2025-09-13T01:00:00.000Z,12,Arizona,Big 12,fbs,23.0,2306,Kansas State,Big 12,fbs,17.0,Bovada,1.5,Kansas State -1.5,0.0,55.5,54.5,-110.0,-110.0,
556,401754531,2025,regular,3,2025-09-11T23:30:00.000Z,154,Wake Forest,ACC,fbs,24.0,152,NC State,ACC,fbs,34.0,DraftKings,7.5,NC State -7.5,,52.5,,240.0,-298.0,
557,401754531,2025,regular,3,2025-09-11T23:30:00.000Z,154,Wake Forest,ACC,fbs,24.0,152,NC State,ACC,fbs,34.0,ESPN Bet,7.5,NC State -7.5,7.5,52.5,55.5,230.0,-280.0,
558,401754531,2025,regular,3,2025-09-11T23:30:00.000Z,154,Wake Forest,ACC,fbs,24.0,152,NC State,ACC,fbs,34.0,Bovada,7.0,NC State -7.0,7.0,53.0,54.5,225.0,-275.0,
559,401756886,2025,regular,2,2025-09-06T23:00:00.000Z,2116,UCF,Big 12,fbs,68.0,2448,North Carolina A&T,CAA,fcs,7.0,Bovada,-38.0,UCF -38.0,-39.5,51.0,50.5,,,
560,401756886,2025,regular,2,2025-09-06T23:00:00.000Z,2116,UCF,Big 12,fbs,68.0,2448,North Carolina A&T,CAA,fcs,7.0,ESPN Bet,-37.0,UCF -37,-40.0,51.5,50.5,,,
561,401752837,2025,regular,3,2025-09-13T02:00:00.000Z,26,UCLA,Big Ten,fbs,10.0,167,New Mexico,Mountain West,fbs,35.0,DraftKings,-15.5,UCLA -15.5,,52.5,,-675.0,490.0,
562,401752837,2025,regular,3,2025-09-13T02:00:00.000Z,26,UCLA,Big Ten,fbs,10.0,167,New Mexico,Mountain West,fbs,35.0,ESPN Bet,-15.5,UCLA -15.5,-14.5,52.5,52.5,-700.0,450.0,
563,401752837,2025,regular,3,2025-09-13T02:00:00.000Z,26,UCLA,Big Ten,fbs,10.0,167,New Mexico,Mountain West,fbs,35.0,Bovada,-15.5,UCLA -15.5,-15.0,53.0,53.0,-700.0,475.0,
564,401762816,2025,regular,2,2025-09-06T19:30:00.000Z,113,Massachusetts,Mid-American,fbs,26.0,2803,Bryant,CAA,fcs,27.0,Bovada,-14.5,Massachusetts -14.5,-13.0,52.0,52.5,-575.0,400.0,
565,401762816,2025,regular,2,2025-09-06T19:30:00.000Z,113,Massachusetts,Mid-American,fbs,26.0,2803,Bryant,CAA,fcs,27.0,ESPN Bet,-16.5,Massachusetts -16.5,-13.5,52.5,52.5,-800.0,500.0,
566,401752691,2025,regular,2,2025-09-06T23:00:00.000Z,2579,South Carolina,SEC,fbs,38.0,2569,South Carolina State,MEAC,fcs,10.0,Bovada,-43.0,South Carolina -43.0,-42.5,54.0,52.5,,,
567,401752691,2025,regular,2,2025-09-06T23:00:00.000Z,2579,South Carolina,SEC,fbs,38.0,2569,South Carolina State,MEAC,fcs,10.0,ESPN Bet,-42.5,South Carolina -42.5,-42.0,54.5,52.5,,,
568,401752821,2025,regular,2,2025-09-07T03:00:00.000Z,264,Washington,Big Ten,fbs,70.0,302,UC Davis,Big Sky,fcs,10.0,Bovada,-28.0,Washington -28.0,-28.5,54.0,53.5,,,
569,401752821,2025,regular,2,2025-09-07T03:00:00.000Z,264,Washington,Big Ten,fbs,70.0,302,UC Davis,Big Sky,fcs,10.0,ESPN Bet,-29.5,Washington -29.5,-28.0,54.5,53.5,-5000.0,1500.0,
570,401754621,2025,regular,2,2025-09-06T16:00:00.000Z,52,Florida State,ACC,fbs,77.0,2837,East Texas A&M,Southland,fcs,3.0,ESPN Bet,-43.5,Florida State -43.5,-44.5,56.5,57.5,,,
571,401754621,2025,regular,2,2025-09-06T16:00:00.000Z,52,Florida State,ACC,fbs,77.0,2837,East Texas A&M,Southland,fcs,3.0,Bovada,-45.5,Florida State -45.5,-43.5,58.5,57.5,,,
572,401752831,2025,regular,3,2025-09-13T16:00:00.000Z,77,Northwestern,Big Ten,fbs,14.0,2483,Oregon,Big Ten,fbs,34.0,DraftKings,25.5,Oregon -25.5,,50.5,,1400.0,-3200.0,
573,401752831,2025,regular,3,2025-09-13T16:00:00.000Z,77,Northwestern,Big Ten,fbs,14.0,2483,Oregon,Big Ten,fbs,34.0,Bovada,26.5,Oregon -26.5,28.0,50.5,51.5,1300.0,-6500.0,
574,401752831,2025,regular,3,2025-09-13T16:00:00.000Z,77,Northwestern,Big Ten,fbs,14.0,2483,Oregon,Big Ten,fbs,34.0,ESPN Bet,24.5,Oregon -24.5,27.5,50.5,51.5,1800.0,-6000.0,
575,401754527,2025,regular,2,2025-09-06T23:00:00.000Z,2429,Charlotte,American Athletic,fbs,3.0,153,North Carolina,ACC,fbs,20.0,ESPN Bet,16.5,North Carolina -16.5,16.5,49.5,47.5,500.0,-800.0,
576,401754527,2025,regular,2,2025-09-06T23:00:00.000Z,2429,Charlotte,American Athletic,fbs,3.0,153,North Carolina,ACC,fbs,20.0,Bovada,15.0,North Carolina -15.0,13.0,49.5,49.5,390.0,-550.0,
577,401754534,2025,regular,3,2025-09-14T00:00:00.000Z,2655,Tulane,American Athletic,fbs,34.0,150,Duke,ACC,fbs,27.0,DraftKings,-1.5,Tulane -1.5,,52.5,,-120.0,100.0,
578,401754534,2025,regular,3,2025-09-14T00:00:00.000Z,2655,Tulane,American Athletic,fbs,34.0,150,Duke,ACC,fbs,27.0,Bovada,-1.5,Tulane -1.5,-2.5,52.5,52.5,-150.0,130.0,
579,401754534,2025,regular,3,2025-09-14T00:00:00.000Z,2655,Tulane,American Athletic,fbs,34.0,150,Duke,ACC,fbs,27.0,ESPN Bet,1.5,Duke -1.5,-2.5,53.5,52.5,-110.0,-110.0,
580,401752703,2025,regular,3,2025-09-13T16:00:00.000Z,218,Temple,American Athletic,fbs,3.0,201,Oklahoma,SEC,fbs,42.0,DraftKings,23.5,Oklahoma -23.5,,50.5,,1200.0,-2400.0,
581,401752703,2025,regular,3,2025-09-13T16:00:00.000Z,218,Temple,American Athletic,fbs,3.0,201,Oklahoma,SEC,fbs,42.0,Bovada,23.5,Oklahoma -23.5,24.5,51.0,51.5,1100.0,-3300.0,
582,401752703,2025,regular,3,2025-09-13T16:00:00.000Z,218,Temple,American Athletic,fbs,3.0,201,Oklahoma,SEC,fbs,42.0,ESPN Bet,24.5,Oklahoma -24.5,25.5,51.5,51.5,1250.0,-3000.0,
583,401761608,2025,regular,3,2025-09-13T16:00:00.000Z,2653,Troy,Sun Belt,fbs,7.0,235,Memphis,American Athletic,fbs,28.0,DraftKings,4.5,Memphis -4.5,,51.5,,160.0,-192.0,
584,401761608,2025,regular,3,2025-09-13T16:00:00.000Z,2653,Troy,Sun Belt,fbs,7.0,235,Memphis,American Athletic,fbs,28.0,Bovada,4.5,Memphis -4.5,6.5,51.0,51.5,190.0,-230.0,
585,401761608,2025,regular,3,2025-09-13T16:00:00.000Z,2653,Troy,Sun Belt,fbs,7.0,235,Memphis,American Athletic,fbs,28.0,ESPN Bet,4.5,Memphis -4.5,,51.5,50.5,160.0,-190.0,
586,401752696,2025,regular,3,2025-09-13T16:00:00.000Z,333,Alabama,SEC,fbs,38.0,275,Wisconsin,Big Ten,fbs,14.0,DraftKings,-17.5,Alabama -17.5,,45.5,,-1200.0,750.0,
587,401752696,2025,regular,3,2025-09-13T16:00:00.000Z,333,Alabama,SEC,fbs,38.0,275,Wisconsin,Big Ten,fbs,14.0,ESPN Bet,-18.5,Alabama -18.5,-22.5,45.5,46.5,-1600.0,800.0,
588,401752696,2025,regular,3,2025-09-13T16:00:00.000Z,333,Alabama,SEC,fbs,38.0,275,Wisconsin,Big Ten,fbs,14.0,Bovada,-19.5,Alabama -19.5,-20.0,45.0,47.0,-1500.0,775.0,
589,401754532,2025,regular,3,2025-09-12T23:00:00.000Z,183,Syracuse,ACC,fbs,66.0,2142,Colgate,Patriot,fcs,24.0,Bovada,-36.5,Syracuse -36.5,-37.5,64.0,66.5,,,
590,401754532,2025,regular,3,2025-09-12T23:00:00.000Z,183,Syracuse,ACC,fbs,66.0,2142,Colgate,Patriot,fcs,24.0,ESPN Bet,-37.5,Syracuse -37.5,-37.5,64.5,66.5,-50000.0,3500.0,
591,401754532,2025,regular,3,2025-09-12T23:00:00.000Z,183,Syracuse,ACC,fbs,66.0,2142,Colgate,Patriot,fcs,24.0,DraftKings,-36.5,Syracuse -36.5,-37.5,64.5,,,,
592,401752938,2025,regular,3,2025-09-13T19:30:00.000Z,2641,Texas Tech,Big 12,fbs,45.0,204,Oregon State,Pac-12,fbs,14.0,DraftKings,-24.5,Texas Tech -24.5,,61.5,,-2400.0,1200.0,
593,401752938,2025,regular,3,2025-09-13T19:30:00.000Z,2641,Texas Tech,Big 12,fbs,45.0,204,Oregon State,Pac-12,fbs,14.0,Bovada,-24.0,Texas Tech -24.0,-24.0,61.5,60.5,-2800.0,1100.0,
594,401752938,2025,regular,3,2025-09-13T19:30:00.000Z,2641,Texas Tech,Big 12,fbs,45.0,204,Oregon State,Pac-12,fbs,14.0,ESPN Bet,-23.5,Texas Tech -23.5,-24.5,61.5,60.5,-3000.0,1200.0,
595,401752949,2025,regular,3,2025-09-13T19:30:00.000Z,249,North Texas,American Athletic,fbs,59.0,265,Washington State,Pac-12,fbs,10.0,DraftKings,-6.5,North Texas -6.5,,57.5,,-278.0,225.0,
