playerId,firstName_x,lastName_x,position_x,team,name_school,season,firstName_y,lastName_y,position_y,origin,destination,transferDate,rating,stars,eligibility
5196927,Kyran,Duhon,DL,Oklahoma State,KyranDuhonOklahoma State,2026,Kyran,Duhon,EDGE,Oklahoma State,Tulsa,2026-01-08T20:43:00.000Z,0.88,3.0,Immediate
5196963,Allan,McCarter,DL,UTEP,AllanMcCarterUTEP,2026,Allan,McCarter,DL,UTEP,,2026-01-02T15:26:00.000Z,,3.0,Immediate
5197034,Malachi,Thomas,TE,Pittsburgh,MalachiThomasPittsburgh,2026,Malachi,Thomas,TE,Pittsburgh,LSU,2026-01-05T18:23:00.000Z,0.86,3.0,Immediate
5197086,Sahir,West,DL,James Madison,SahirWestJames Madison,2026,Sahir,West,EDGE,James Madison,UCLA,2026-01-11T04:04:00.000Z,0.88,3.0,Immediate
5197096,Nehemiah,Burleson,DE,Nevada,NehemiahBurlesonNevada,2026,Nehemiah,Burleson,EDGE,Nevada,,2026-01-02T15:10:00.000Z,,,Immediate
5197133,Elijah,Baldwin,DL,UTEP,ElijahBaldwinUTEP,2026,Elijah,Baldwin,EDGE,UTEP,UTSA,2026-01-07T16:00:00.000Z,0.84,3.0,Immediate
5197154,Talibi,Kaba,LB,Rutgers,TalibiKabaRutgers,2026,Talibi,Kaba,LB,Rutgers,,2025-12-25T00:47:00.000Z,,4.0,Immediate
5197158,Malachi,James,RB,Syracuse,MalachiJamesSyracuse,2026,Malachi,James,RB,Syracuse,Eastern Michigan,2026-01-12T15:49:00.000Z,0.83,3.0,Immediate
5198051,Will,Tompkins,OL,Iowa State,WillTompkinsIowa State,2026,Will,Tompkins,OT,Iowa State,Penn State,2026-01-04T03:13:00.000Z,0.85,3.0,Immediate
5198202,Michael,Troutman III,OL,Penn State,MichaelTroutman IIIPenn State,2026,Michael,Troutman III,IOL,Penn State,Virginia Tech,2026-01-11T15:31:00.000Z,0.86,3.0,Immediate
5198304,Makih,Johnson,WR,UConn,MakihJohnsonUConn,2026,Makih,Johnson,WR,UConn,,2025-12-31T02:45:00.000Z,,3.0,Immediate
5198311,Malakhi,Boone,LB,UCF,MalakhiBooneUCF,2026,Malakhi,Boone,LB,UCF,Bethune-Cookman,2026-02-05T03:59:00.000Z,0.84,3.0,Immediate
5198328,Mike,Peterson Jr.,WR,Florida,MikePeterson Jr.Florida,2026,Mike,Peterson Jr.,WR,Florida,Florida A&M,2026-01-10T15:43:00.000Z,,3.0,Immediate
5198561,Sam,Turner,WR,Auburn,SamTurnerAuburn,2026,Sam,Turner,WR,Auburn,,2025-12-31T18:46:00.000Z,0.86,3.0,Immediate
5199861,Clarence,Taylor,WR,Colorado State,ClarenceTaylorColorado State,2026,Clarence,Taylor,WR,Colorado State,,2026-01-02T06:07:00.000Z,,3.0,Immediate
5199944,Paul,Bowling,OL,Troy,PaulBowlingTroy,2026,Paul,Bowling,IOL,Troy,Florida State,2026-01-07T16:33:00.000Z,0.86,3.0,Immediate
5199946,Gabe,Daniels,WR,Syracuse,GabeDanielsSyracuse,2026,Gabe,Daniels,WR,Syracuse,Tulane,2026-01-17T00:37:00.000Z,0.85,3.0,Immediate
5199955,Caleb,Smith,DL,Washington,CalebSmithWashington,2026,Caleb,Smith,DL,Washington,Alabama,2026-01-13T20:11:00.000Z,0.86,3.0,Immediate
5201108,Nathan,Pahanich,OL,Wake Forest,NathanPahanichWake Forest,2026,Nathan,Pahanich,OT,Wake Forest,UConn,2026-01-11T17:18:00.000Z,0.85,3.0,Immediate
5201867,Preztynn,Harrison,WR,Texas Tech,PreztynnHarrisonTexas Tech,2026,Preztynn,Harrison,WR,Texas Tech,Howard Payne,2026-01-19T23:37:00.000Z,,3.0,Immediate
5201877,Vander,Ploog,TE,Oregon,VanderPloogOregon,2026,Vander,Ploog,TE,Oregon,NC State,2026-01-20T18:50:00.000Z,0.86,3.0,Immediate
5201878,Andrew,Olesh,TE,Penn State,AndrewOleshPenn State,2026,Andrew,Olesh,TE,Penn State,Oregon,2026-01-11T22:32:00.000Z,0.87,3.0,Immediate
5201981,William,Wiebush,DB,Wake Forest,WilliamWiebushWake Forest,2026,William,Wiebush,S,Wake Forest,Austin Peay,2026-01-23T19:16:00.000Z,0.83,3.0,Immediate
5203613,Zah'eed,Pierre,DB,Eastern Michigan,Zah'eedPierreEastern Michigan,2026,Zah'eed,Pierre,CB,Eastern Michigan,,2026-01-12T23:27:00.000Z,,3.0,Immediate
5203721,Jerald,James,DL,James Madison,JeraldJamesJames Madison,2026,Jerald,James,EDGE,James Madison,,2026-01-17T05:41:00.000Z,,3.0,Immediate
5203730,Eric,Thomas,DL,Syracuse,EricThomasSyracuse,2026,Eric,Thomas,DL,Syracuse,Memphis,2026-01-16T23:14:00.000Z,0.86,3.0,Immediate
5205004,Emeka,Ugorji,OL,Stanford,EmekaUgorjiStanford,2026,Emeka,Ugorji,OT,Stanford,Florida,2026-01-09T15:11:00.000Z,0.86,3.0,Immediate
5205096,Henry,Fenuku,OL,Missouri,HenryFenukuMissouri,2026,Henry,Fenuku,IOL,Missouri,North Texas,2026-01-06T23:07:00.000Z,0.86,3.0,Immediate
5207653,Rohon,Kazadi,DB,TCU,RohonKazadiTCU,2026,Rohon,Kazadi,S,TCU,,2026-01-06T20:35:00.000Z,,,Immediate
5207662,Muizz,Tounkara,WR,Florida,MuizzTounkaraFlorida,2026,Muizz,Tounkara,WR,Florida,Houston,2026-01-15T17:40:00.000Z,0.86,3.0,Immediate
5207663,Ke'Breion,Winston,LB,Baylor,Ke'BreionWinstonBaylor,2026,Ke'Breion,Winston,LB,Baylor,,2025-12-20T02:34:00.000Z,0.85,3.0,Immediate
5207843,Jason,Stokes Jr.,DB,Utah,JasonStokes Jr.Utah,2026,Jason,Stokes Jr.,CB,Utah,Colorado,2026-01-14T15:08:00.000Z,0.86,3.0,Immediate
5207896,Jacob,Bradford,S,LSU,JacobBradfordLSU,2026,Jacob,Bradford,S,LSU,West Virginia,2026-01-12T23:28:00.000Z,0.87,3.0,Immediate
5207929,Landon,Hammond,DB,Tulane,LandonHammondTulane,2026,Landon,Hammond,CB,Tulane,,2026-01-12T16:40:00.000Z,,3.0,Immediate
5207931,Terrence,Lewis,WR,North Texas,TerrenceLewisNorth Texas,2026,Terrence,Lewis,WR,North Texas,Oklahoma State,2026-01-05T03:35:00.000Z,0.86,3.0,Immediate
5207934,Austin,Carlisle,QB,Houston,AustinCarlisleHouston,2026,Austin,Carlisle,QB,Houston,UL Monroe,2026-01-13T01:34:00.000Z,0.86,3.0,Immediate
5208133,Dominick,Kelly,CB,Georgia,DominickKellyGeorgia,2026,Dominick,Kelly,CB,Georgia,Ohio State,2026-01-14T23:33:00.000Z,0.9,4.0,Immediate
5208138,Luke,Carney,QB,Syracuse,LukeCarneySyracuse,2026,Luke,Carney,QB,Syracuse,Houston,2026-01-12T20:05:32.000Z,0.84,3.0,Immediate
5208219,Ferzell,Shepard,WR,Mississippi State,FerzellShepardMississippi State,2026,Ferzell,Shepard,WR,Mississippi State,,2025-12-15T17:25:00.000Z,,4.0,Immediate
5209008,Garrison,Blank,OL,UCLA,GarrisonBlankUCLA,2026,Garrison,Blank,OT,UCLA,Sacramento State,2026-01-15T16:45:00.000Z,0.86,3.0,Immediate
5209112,Tamarley,Smith,OL,Eastern Michigan,TamarleySmithEastern Michigan,2026,Tamarley,Smith,IOL,Eastern Michigan,,2025-12-29T06:00:00.000Z,,3.0,Immediate
5209120,Stevie,Amar Jr.,TE,Boston College,StevieAmar Jr.Boston College,2026,Stevie,Amar Jr.,TE,Boston College,UCLA,2026-01-10T00:34:00.000Z,0.84,3.0,Immediate
5209198,JP,Mialovski,QB,San Diego State,JPMialovskiSan Diego State,2026,JP,Mialovski,QB,San Diego State,,2025-12-22T06:00:00.000Z,,3.0,Immediate
5209266,Chris,Fileppo,LB,West Virginia,ChrisFileppoWest Virginia,2026,Chris,Fileppo,S,West Virginia,Penn State,2026-01-10T20:02:00.000Z,0.85,3.0,Immediate
5209336,Daniel,Jennings,DL,Penn State,DanielJenningsPenn State,2026,Daniel,Jennings,EDGE,Penn State,Virginia Tech,2026-01-04T23:14:00.000Z,0.87,3.0,Immediate
5209464,Brian,Rowe Jr.,WR,South Carolina,BrianRowe Jr.South Carolina,2026,Brian,Rowe Jr.,WR,South Carolina,UCLA,2026-01-10T20:37:47.000Z,0.87,3.0,Immediate
5209529,Reshad,Sterling,DL,Houston,ReshadSterlingHouston,2026,Reshad,Sterling,EDGE,Houston,Tulane,2026-01-09T17:18:00.000Z,,3.0,Immediate
5209575,Ryker,Haff,OL,Oklahoma State,RykerHaffOklahoma State,2026,Ryker,Haff,OT,Oklahoma State,,2026-01-03T00:32:00.000Z,,3.0,Immediate
5209679,Jeremiah,Koger,WR,South Florida,JeremiahKogerSouth Florida,2026,Jeremiah,Koger,WR,South Florida,Auburn,2026-01-05T21:17:00.000Z,0.89,3.0,Immediate
5209688,JT,Lindsey,RB,LSU,JTLindseyLSU,2026,JT,Lindsey,RB,LSU,Ole Miss,2026-01-12T16:52:00.000Z,0.86,3.0,Immediate
5209928,Sam,Browder,OL,Memphis,SamBrowderMemphis,2026,Sam,Browder,OT,Memphis,East Tennessee State,2026-01-16T21:16:00.000Z,,3.0,Immediate
5209942,Zach,Ruffin,LB,Southern Miss,ZachRuffinSouthern Miss,2026,Zach,Ruffin,S,Southern Miss,Memphis,2026-01-05T18:10:00.000Z,,4.0,Immediate
5210058,Yasir,Muhammad,DB,UNLV,YasirMuhammadUNLV,2026,Yasir,Muhammad,CB,UNLV,,2026-01-06T20:52:00.000Z,,3.0,Immediate
5210130,Devin,Ancrum,DL,North Carolina,DevinAncrumNorth Carolina,2026,Devin,Ancrum,DL,North Carolina,Charlotte,2026-01-10T16:12:00.000Z,0.85,3.0,Immediate
5210163,Charlie,Woleben,DL,Iowa State,CharlieWolebenIowa State,2026,Charlie,Woleben,EDGE,Iowa State,Missouri S&T,2026-01-12T15:53:00.000Z,0.85,3.0,Immediate
5210426,Dominic,Macon,DT,Washington,DominicMaconWashington,2026,Dominic,Macon,DL,Washington,Oklahoma State,2026-01-18T19:28:00.000Z,0.85,3.0,Immediate
5210427,Sione,Perkins,OL,Iowa State,SionePerkinsIowa State,2026,Sione,Perkins,OT,Iowa State,,2025-12-20T20:48:00.000Z,0.85,3.0,Immediate
5210501,Tristan,Ti'a,QB,Oregon State,TristanTi'aOregon State,2026,Tristan,Ti'a,QB,Oregon State,Auburn,2026-01-12T13:56:00.000Z,0.87,3.0,Immediate
5210559,Dyllan,Malone,WR,Iowa State,DyllanMaloneIowa State,2026,Dyllan,Malone,WR,Iowa State,,2025-12-31T02:15:00.000Z,,3.0,Immediate
5211117,Bjorn,Jurgensen,QB,Virginia,BjornJurgensenVirginia,2026,Bjorn,Jurgensen,QB,Virginia,Hawai'i,2026-01-14T16:34:00.000Z,0.86,3.0,Immediate
5211118,Jordan,Vyborny,TE,Oklahoma State,JordanVybornyOklahoma State,2026,Jordan,Vyborny,TE,Oklahoma State,Iowa State,2026-01-12T20:48:00.000Z,0.85,3.0,Immediate
5211161,Grant,Houser,TE,Louisville,GrantHouserLouisville,2026,Grant,Houser,TE,Louisville,Colorado State,2026-01-09T04:53:00.000Z,,3.0,Immediate
5211186,Justin,Bell,OL,Michigan State,JustinBellMichigan State,2026,Justin,Bell,OT,Michigan State,Virginia Tech,2026-01-05T23:12:00.000Z,0.85,3.0,Immediate
5211193,Will,Kemna,OL,Kansas State,WillKemnaKansas State,2026,Will,Kemna,OT,Kansas State,Missouri,2026-01-10T02:11:00.000Z,0.85,3.0,Immediate
5211194,Kuol,Kuol II,OL,Iowa State,KuolKuol IIIowa State,2026,Kuol,Kuol II,OT,Iowa State,Penn State,2026-01-04T23:11:00.000Z,0.86,3.0,Immediate
5211203,Connor,Sullivan,DL,Washington State,ConnorSullivanWashington State,2026,Connor,Sullivan,DL,Washington State,Illinois,2026-01-09T06:00:00.000Z,0.84,3.0,Immediate
5211433,Jameil,Hamm,DL,Miami (OH),JameilHammMiami (OH),2026,Jameil,Hamm,EDGE,Miami (OH),,2026-01-01T17:41:00.000Z,,3.0,Immediate
5211691,Preston,Bowman,WR,Kentucky,PrestonBowmanKentucky,2026,Preston,Bowman,WR,Kentucky,Ohio,2026-01-07T19:23:24.000Z,0.85,3.0,Immediate
5211759,Jayden,Loftin,LB,Tennessee,JaydenLoftinTennessee,2026,Jayden,Loftin,EDGE,Tennessee,Wisconsin,2026-01-10T20:24:00.000Z,0.86,3.0,Immediate
5211862,Matt,Henderson,TE,Penn State,MattHendersonPenn State,2026,Matt,Henderson,TE,Penn State,Virginia Tech,2026-01-04T23:57:00.000Z,0.86,3.0,Immediate
5211899,Blake,Belin,OL,Georgia Tech,BlakeBelinGeorgia Tech,2026,Blake,Belin,DL,Georgia Tech,,2026-01-17T05:36:00.000Z,,3.0,Immediate
5212353,Elijiah,Oehlke,QB,Wake Forest,ElijiahOehlkeWake Forest,2026,Elijiah,Oehlke,QB,Wake Forest,Bryant,2026-01-11T16:09:00.000Z,0.85,3.0,Immediate
5212630,Tucker,Kelleher,TE,BYU,TuckerKelleherBYU,2026,Tucker,Kelleher,TE,BYU,Toledo,2026-03-12T23:48:00.000Z,0.85,3.0,Immediate
5212634,Sterling,Sanders,DL,Boston College,SterlingSandersBoston College,2026,Sterling,Sanders,DL,Boston College,UAB,2026-01-19T23:48:00.000Z,0.85,3.0,Immediate
5212654,Braden,Atkinson,QB,Mercer,BradenAtkinsonMercer,2026,Braden,Atkinson,QB,Mercer,Oregon State,2026-01-11T15:00:00.000Z,0.86,3.0,Immediate
5212656,Kendric,Davis,LB,East Carolina,KendricDavisEast Carolina,2026,Kendric,Davis,LB,East Carolina,West Georgia,2026-01-29T16:17:00.000Z,0.84,3.0,Immediate
5212660,Gavin,Marks,OL,Mercer,GavinMarksMercer,2026,Gavin,Marks,IOL,Mercer,Tulane,2026-01-03T20:40:00.000Z,0.85,3.0,Immediate
5213122,Robert,Lee,LB,Florida Atlantic,RobertLeeFlorida Atlantic,2026,Robert,Lee,LB,Florida Atlantic,Austin Peay,2026-01-23T19:18:00.000Z,,3.0,Immediate
5213124,Ike,Okafor,DL,California,IkeOkaforCalifornia,2026,Ike,Okafor,DL,California,Washington State,2026-01-08T19:51:00.000Z,0.85,3.0,Immediate
5213301,Aubrey,Melvin,DL,UConn,AubreyMelvinUConn,2026,Aubrey,Melvin,DL,UConn,Massachusetts,2026-01-16T15:49:00.000Z,0.85,3.0,Immediate
5214386,Donovan,Starr,CB,Auburn,DonovanStarrAuburn,2026,Donovan,Starr,CB,Auburn,Clemson,2026-01-07T03:30:00.000Z,0.87,3.0,Immediate
5214399,Javeon,Campbell,DL,Kentucky,JaveonCampbellKentucky,2026,Javeon,Campbell,EDGE,Kentucky,Alabama A&M,2026-02-05T21:16:00.000Z,0.86,3.0,Immediate
5214400,Tre,Berry,RB,Minnesota,TreBerryMinnesota,2026,Tre,Berry,RB,Minnesota,Tennessee State,2026-01-11T18:06:00.000Z,,3.0,Immediate
5214407,Tyrell,Lewis,QB,Arkansas State,TyrellLewisArkansas State,2026,Tyrell,Lewis,QB,Arkansas State,,2025-12-13T22:57:00.000Z,,3.0,Immediate
5214410,Jasper,Parker,RB,Michigan,JasperParkerMichigan,2026,Jasper,Parker,RB,Michigan,Arkansas,2026-01-06T15:47:00.000Z,0.86,3.0,Immediate
5214438,Dakotah,Terrell,TE,Missouri,DakotahTerrellMissouri,2026,Dakotah,Terrell,TE,Missouri,,2026-01-09T00:15:00.000Z,,3.0,Immediate
5214441,Drew,Clemens,TE,Utah,DrewClemensUtah,2026,Drew,Clemens,TE,Utah,North Texas,2026-01-22T02:04:00.000Z,0.86,3.0,Immediate
5214447,Aaron,Mattingly,TE,UAB,AaronMattinglyUAB,2026,Aaron,Mattingly,TE,UAB,,2026-01-02T13:46:00.000Z,,3.0,Immediate
5214453,Darrin,Strey,OT,Kentucky,DarrinStreyKentucky,2026,Darrin,Strey,OT,Kentucky,LSU,2026-01-12T15:16:00.000Z,0.87,3.0,Immediate
5214458,Brian,Tapu,OL,Nebraska,BrianTapuNebraska,2026,Brian,Tapu,OT,Nebraska,San José State,2026-01-21T19:49:00.000Z,0.86,3.0,Immediate
5214469,Vaea,Ikakoula,OL,Iowa State,VaeaIkakoulaIowa State,2026,Vaea,Ikakoula,IOL,Iowa State,Penn State,2026-01-06T15:42:00.000Z,0.85,3.0,Immediate
5214470,Keiton,Jones,OL,Missouri,KeitonJonesMissouri,2026,Keiton,Jones,IOL,Missouri,Kansas State,2026-01-05T15:27:00.000Z,0.86,3.0,Immediate
5214472,LJ,Prudhomme,OL,Arkansas,LJPrudhommeArkansas,2026,LJ,Prudhomme,IOL,Arkansas,Mississippi State,2026-01-09T18:05:00.000Z,0.86,3.0,Immediate
5214491,Taeshawn,Alston,LB,South Carolina,TaeshawnAlstonSouth Carolina,2026,Taeshawn,Alston,EDGE,South Carolina,North Carolina Central,2026-02-11T04:09:00.000Z,0.85,3.0,Immediate
5214492,Jaiden,Braker,LB,LSU,JaidenBrakerLSU,2026,Jaiden,Braker,LB,LSU,,2026-01-07T02:36:25.000Z,,4.0,Withdrawn
5214501,Gavin,Jenkins,CB,South Florida,GavinJenkinsSouth Florida,2026,Gavin,Jenkins,CB,South Florida,Auburn,2026-01-05T19:11:00.000Z,0.86,3.0,Immediate
5214508,Mark,Manfred III,DB,Missouri,MarkManfred IIIMissouri,2026,Mark,Manfred III,CB,Missouri,Kentucky,2026-01-11T21:12:00.000Z,0.86,3.0,Immediate
5214510,Steve,Miller,DB,USC,SteveMillerUSC,2026,Steve,Miller,S,USC,UConn,2026-01-13T00:33:00.000Z,0.85,3.0,Immediate
5214512,Jayden,Sanders,CB,Michigan,JaydenSandersMichigan,2026,Jayden,Sanders,CB,Michigan,Notre Dame,2026-01-12T17:05:00.000Z,0.92,4.0,Immediate
5214531,Ja'Torian,Mack,DB,App State,Ja'TorianMackApp State,2026,Ja'Torian,Mack,S,App State,Western Carolina,2026-01-10T16:07:00.000Z,0.83,3.0,Immediate
5214547,Cam,Jamerson,DB,TCU,CamJamersonTCU,2026,Cam,Jamerson,CB,TCU,Boise State,2026-01-13T21:16:08.000Z,0.86,3.0,Immediate
5214557,JJ,Buchanan,WR,Utah,JJBuchananUtah,2026,JJ,Buchanan,WR,Utah,Michigan,2026-01-12T03:21:45.000Z,0.94,4.0,Immediate
5214559,Mason,Ellens,DB,Iowa State,MasonEllensIowa State,2026,Mason,Ellens,CB,Iowa State,Miami (OH),2026-01-22T21:04:00.000Z,0.85,3.0,Immediate
5214818,Blake,Cherry,OL,Arkansas,BlakeCherryArkansas,2026,Blake,Cherry,OT,Arkansas,Wisconsin,2026-01-06T15:24:00.000Z,0.86,3.0,Immediate
5214828,Demarcus,Baker,S,Arkansas State,DemarcusBakerArkansas State,2026,Demarcus,Baker,S,Arkansas State,,2026-01-14T14:01:00.000Z,,3.0,Immediate
5214937,Jaron,Thomas,RB,Purdue,JaronThomasPurdue,2026,Jaron,Thomas,RB,Purdue,Minnesota,2026-01-03T02:52:00.000Z,0.85,3.0,Immediate
5215218,Karon,Brookins,WR,Iowa State,KaronBrookinsIowa State,2026,Karon,Brookins,WR,Iowa State,Penn State,2026-01-05T02:26:00.000Z,0.85,3.0,Immediate
5215220,Kingston,Jones,WR,UTSA,KingstonJonesUTSA,2026,Kingston,Jones,WR,UTSA,Grambling,2026-01-17T00:43:00.000Z,,3.0,Immediate
5215273,Alexander,McPherson,DE,Colorado,AlexanderMcPhersonColorado,2026,Alexander,McPherson,EDGE,Colorado,Penn State,2026-01-06T16:53:00.000Z,0.86,3.0,Immediate
5215278,Zion,Paret,DB,Florida Atlantic,ZionParetFlorida Atlantic,2026,Zion,Paret,CB,Florida Atlantic,UConn,2026-01-22T22:29:00.000Z,0.85,3.0,Immediate
5215292,Omarion,Davis,S,Boston College,OmarionDavisBoston College,2026,Omarion,Davis,S,Boston College,Penn State,2026-01-09T02:53:00.000Z,0.86,3.0,Immediate
5215310,Chaston,Ditta,QB,East Carolina,ChastonDittaEast Carolina,2026,Chaston,Ditta,QB,East Carolina,North Texas,2026-01-13T19:19:00.000Z,0.83,3.0,Immediate
5215336,Hayden,Craig,P,Florida,HaydenCraigFlorida,2026,Hayden,Craig,P,Florida,LSU,2026-01-07T21:25:09.000Z,,3.0,Immediate
5215367,Marcus,Mozer,WR,San Diego State,MarcusMozerSan Diego State,2026,Marcus,Mozer,WR,San Diego State,Northern Colorado,2026-01-09T01:11:00.000Z,,3.0,Immediate
5215497,Amari,Wilson,LB,Georgia Southern,AmariWilsonGeorgia Southern,2026,Amari,Wilson,EDGE,Georgia Southern,Southern Miss,2026-01-19T21:24:00.000Z,0.85,3.0,Immediate
5215507,Deante,Lindsay,DB,Texas Tech,DeanteLindsayTexas Tech,2026,Deante,Lindsay,CB,Texas Tech,Abilene Christian,2026-01-12T21:13:00.000Z,,3.0,Immediate
5215538,Josiah,Clemons,OL,Memphis,JosiahClemonsMemphis,2026,Josiah,Clemons,IOL,Memphis,Arkansas,2026-01-09T14:31:00.000Z,0.85,3.0,Immediate
5215541,Quante,Gillians,DL,Syracuse,QuanteGilliansSyracuse,2026,Quante,Gillians,DL,Syracuse,Temple,2026-01-15T23:05:00.000Z,0.85,3.0,Immediate
5215554,Legend,Lyons,WR,Minnesota,LegendLyonsMinnesota,2026,Legend,Lyons,WR,Minnesota,Montana,2026-01-13T14:31:00.000Z,,3.0,Immediate
5215616,BJ,Carter,DL,Iowa State,BJCarterIowa State,2026,BJ,Carter,DL,Iowa State,Marshall,2026-01-06T18:06:00.000Z,,3.0,Immediate
5215636,Jireh,Moe,DT,San José State,JirehMoeSan José State,2026,Jireh,Moe,DL,San José State,Utah,2026-01-11T21:26:00.000Z,0.86,3.0,Immediate
5215697,Lo'Kavion,Jackson,S,Mississippi State,Lo'KavionJacksonMississippi State,2026,Lo'Kavion,Jackson,S,Mississippi State,,2025-12-15T17:25:00.000Z,,3.0,Immediate
5216048,Terris,Dudley,LB,NC State,TerrisDudleyNC State,2026,Terris,Dudley,LB,NC State,UConn,2026-01-11T23:15:00.000Z,,3.0,Immediate
5216051,Brayden,Turner,QB,Fresno State,BraydenTurnerFresno State,2026,Brayden,Turner,QB,Fresno State,College of San Mateo,2026-01-09T01:18:00.000Z,,3.0,Immediate
5216099,Maguire,Richman,LB,Kansas State,MaguireRichmanKansas State,2026,Maguire,Richman,LB,Kansas State,Northwest Missouri State,2026-01-14T20:27:00.000Z,,3.0,Immediate
5216307,Shawn,Lee Jr.,DB,Pittsburgh,ShawnLee Jr.Pittsburgh,2026,Shawn,Lee Jr.,CB,Pittsburgh,,2026-01-02T01:00:00.000Z,0.9,4.0,Immediate
5216345,Bodpegn,Miller,WR,Ohio State,BodpegnMillerOhio State,2026,Bodpegn,Miller,WR,Ohio State,Washington,2026-01-28T18:44:00.000Z,0.86,3.0,Immediate
5216405,Tamez,Young,TE,Florida Atlantic,TamezYoungFlorida Atlantic,2026,Tamez,Young,TE,Florida Atlantic,,2026-01-02T12:26:00.000Z,,3.0,Immediate
5216503,Bernard,Lackey Jr.,DB,East Carolina,BernardLackey Jr.East Carolina,2026,Bernard,Lackey Jr.,S,East Carolina,Southwest Mississippi C.C.,2026-02-12T04:02:00.000Z,,,Immediate
5216509,Davian,Jackson,RB,Mississippi State,DavianJacksonMississippi State,2026,Davian,Jackson,WR,Mississippi State,Texas State,2026-01-21T02:31:00.000Z,0.86,3.0,Immediate
5216510,Kory,Pettigrew,WR,South Florida,KoryPettigrewSouth Florida,2026,Kory,Pettigrew,WR,South Florida,Auburn,2026-01-04T23:53:00.000Z,0.85,3.0,Immediate
5216571,Trent,Wilson,OL,James Madison,TrentWilsonJames Madison,2026,Trent,Wilson,IOL,James Madison,Iowa,2026-01-08T14:13:00.000Z,0.85,3.0,Immediate
5216573,Jayden,Fry,DE,Boston College,JaydenFryBoston College,2026,Jayden,Fry,EDGE,Boston College,Sam Houston,2026-01-11T02:40:30.000Z,0.86,3.0,Immediate
5216578,Chase,Duarte,OL,San Diego State,ChaseDuarteSan Diego State,2026,Chase,Duarte,IOL,San Diego State,Kansas State,2026-01-15T04:17:00.000Z,0.84,3.0,Immediate
5216579,Sidney,Dupuy,DL,San Diego State,SidneyDupuySan Diego State,2026,Sidney,Dupuy,DL,San Diego State,,2026-01-02T17:01:00.000Z,,3.0,Immediate
5216698,TJ,Peyton,RB,Georgia State,TJPeytonGeorgia State,2026,TJ,Peyton,RB,Georgia State,East Tennessee State,2026-01-08T17:50:57.000Z,,3.0,Immediate
5216701,John,Smith,DB,Colorado State,JohnSmithColorado State,2026,John,Smith,S,Colorado State,Texas State,2026-01-21T04:47:00.000Z,0.84,3.0,Immediate
5216702,Aydan,West,DB,Michigan State,AydanWestMichigan State,2026,Aydan,West,CB,Michigan State,Minnesota,2026-01-06T15:13:00.000Z,0.87,3.0,Immediate
5216791,Brunno,Reus,PK,Florida State,BrunnoReusFlorida State,2026,Brunno,Reus,K,Florida State,Missouri,2026-01-13T04:38:00.000Z,0.8,3.0,Immediate
5216796,Banks,Bowen,QB,Oklahoma State,BanksBowenOklahoma State,2026,Banks,Bowen,QB,Oklahoma State,North Alabama,2026-01-08T23:49:00.000Z,,3.0,Immediate
5217750,Cayden,Adkins,DE,Georgia State,CaydenAdkinsGeorgia State,2026,Cayden,Adkins,LB,Georgia State,North Alabama,2026-01-13T00:01:25.000Z,,3.0,Immediate
5218244,Gav,Holman,LB,Florida State,GavHolmanFlorida State,2026,Gav,Holman,LB,Florida State,Mississippi State,2026-01-19T18:03:00.000Z,0.86,3.0,Immediate
5218246,Luke,Douglas,TE,Florida State,LukeDouglasFlorida State,2026,Luke,Douglas,TE,Florida State,App State,2026-01-09T23:38:00.000Z,,,Immediate
5218249,Willy,Suarez,WR,Florida State,WillySuarezFlorida State,2026,Willy,Suarez,WR,Florida State,Indiana State,2026-01-08T12:54:00.000Z,,,Immediate
5218496,James,Larson,TE,SMU,JamesLarsonSMU,2026,James,Larson,TE,SMU,,2026-04-03T02:03:00.000Z,,,Immediate
5218520,Amarion,York,DB,Oregon State,AmarionYorkOregon State,2026,Amarion,York,S,Oregon State,,2025-12-17T20:20:00.000Z,,3.0,Immediate
5218589,Nic,Reeves,OL,Temple,NicReevesTemple,2026,Nic,Reeves,IOL,Temple,,2025-12-10T22:54:00.000Z,,,Immediate
5218650,Jeremy,St-Hilaire,QB,Vanderbilt,JeremySt-HilaireVanderbilt,2026,Jeremy,St-Hilaire,QB,Vanderbilt,Arkansas State,2026-01-12T22:29:00.000Z,0.85,3.0,Immediate
5218658,Larry,Benton III,TE,Vanderbilt,LarryBenton IIIVanderbilt,2026,Larry,Benton III,TE,Vanderbilt,,2026-01-05T18:33:00.000Z,,,Immediate
5218663,Boski,Barrett,WR,Vanderbilt,BoskiBarrettVanderbilt,2026,Boski,Barrett,WR,Vanderbilt,Arkansas State,2026-01-22T14:19:45.000Z,0.85,3.0,Immediate
5218664,Tyler,Fortenberry,TE,Arkansas State,TylerFortenberryArkansas State,2026,Tyler,Fortenberry,TE,Arkansas State,Iowa State,2026-01-05T20:29:00.000Z,0.86,3.0,Immediate
5218698,Zach,Taylor,WR,Arkansas,ZachTaylorArkansas,2026,Zach,Taylor,WR,Arkansas,App State,2026-01-12T17:17:00.000Z,0.82,3.0,Immediate
5218700,Tyrell,Reed Jr.,RB,UL Monroe,TyrellReed Jr.UL Monroe,2026,Tyrell,Reed Jr.,RB,UL Monroe,,2026-01-02T19:17:00.000Z,,3.0,Immediate
